i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
12,6,1,115.0,55.0,0.5,0.3116760291405003,0.6883239708594997,333.3333333333333
13,6,1,125.0,55.0,0.5,0.23676531014709046,0.7632346898529095,333.3333333333333
14,6,1,135.0,55.0,0.5,0.20319246762194806,0.7968075323780519,333.3333333333333
15,6,1,145.0,55.0,0.5,0.20004901819225734,0.7999509818077426,333.3333333333333
16,6,1,155.0,55.0,0.5,0.20001924725422368,0.7999807527457763,333.3333333333333
17,6,1,165.0,55.0,0.5,0.2000195708298701,0.7999804291701299,333.3333333333333
18,6,1,175.0,55.0,0.5,0.2000200864154998,0.7999799135845003,333.3333333333333
19,6,1,185.0,55.0,0.5,0.20002060097360155,0.7999793990263985,333.3333333333333
20,6,1,195.0,55.0,0.5,0.20002110983492957,0.7999788901650704,333.3333333333333
21,6,1,205.0,55.0,0.5,0.20002161001968316,0.7999783899803168,333.3333333333333
22,6,1,215.0,55.0,0.5,0.20002210059608652,0.7999778994039135,333.3333333333333
23,6,1,225.0,55.0,0.5,0.20002258345649573,0.7999774165435043,333.3333333333333
24,6,1,235.0,55.0,0.5,0.20002306197999398,0.799976938020006,333.3333333333333
25,6,1,245.0,55.0,0.5,0.2000235387717988,0.7999764612282012,333.3333333333333
26,6,1,255.0,55.0,0.5,0.20002401510588788,0.7999759848941121,333.3333333333333
27,6,1,265.0,55.0,0.5,0.20002449143128248,0.7999755085687175,333.3333333333333
28,6,1,275.0,55.0,0.5,0.200024967850147,0.799975032149853,333.3333333333333
29,6,1,285.0,55.0,0.5,0.2000254443550518,0.7999745556449482,333.3333333333333
30,6,1,295.0,55.0,0.5,0.20002592091671106,0.799974079083289,333.3333333333333
31,6,1,305.0,55.0,0.5,0.2000263975089846,0.7999736024910153,333.3333333333333
32,6,1,315.0,55.0,0.5,0.20002687411315137,0.7999731258868487,333.3333333333333
33,6,1,325.0,55.0,0.5,0.20002735071649128,0.7999726492835088,333.3333333333333
34,6,1,335.0,55.0,0.5,0.20002782731066182,0.7999721726893382,333.3333333333333
35,6,1,345.0,55.0,0.5,0.2000283038911669,0.7999716961088331,333.3333333333333
36,6,1,355.0,55.0,0.5,0.20002878045874517,0.7999712195412548,333.3333333333333
37,6,1,365.0,55.0,0.5,0.20002925702368518,0.7999707429763148,333.3333333333333
38,6,1,375.0,55.0,0.5,0.2000297336152403,0.7999702663847597,333.3333333333333
39,6,1,385.0,55.0,0.5,0.20003021030014861,0.7999697896998514,333.3333333333333
40,6,1,395.0,55.0,0.5,0.200030687218033,0.799969312781967,333.3333333333333
41,6,1,405.0,55.0,0.5,0.20003116464773502,0.7999688353522649,333.3333333333333
42,6,1,415.0,55.0,0.5,0.20003164313048247,0.7999683568695175,333.3333333333333
43,6,1,425.0,55.0,0.5,0.2000321236962699,0.7999678763037301,333.3333333333333
44,6,1,435.0,55.0,0.5,0.20003260827467556,0.7999673917253245,333.3333333333333
45,6,1,445.0,55.0,0.5,0.2000331004198905,0.7999668995801095,333.3333333333333
46,6,1,455.0,55.0,0.5,0.2000336064958844,0.7999663935041156,333.3333333333333
47,6,1,465.0,55.0,0.5,0.20003413714206236,0.7999658628579376,333.3333333333333
48,6,1,475.0,55.0,0.5,0.2000347066532424,0.7999652933467576,333.3333333333333
49,6,1,485.0,55.0,0.5,0.2000353183659675,0.7999646816340324,333.3333333333333
50,6,1,495.0,55.0,0.5,0.20003589901776747,0.7999641009822325,333.3333333333333
1,7,1,5.0,65.0,0.5,0.6794898575700979,0.32051014242990206,333.3333333333333
2,7,1,15.0,65.0,0.5,0.6507327008453713,0.34926729915462873,333.3333333333333
3,7,1,25.0,65.0,0.5,0.6208716098852144,0.3791283901147856,333.3333333333333
4,7,1,35.0,65.0,0.5,0.5917423156795792,0.40825768432042076,333.3333333333333
5,7,1,45.0,65.0,0.5,0.5635551266020572,0.4364448733979428,333.3333333333333
6,7,1,55.0,65.0,0.5,0.5356078466712191,0.4643921533287809,333.3333333333333
7,7,1,65.0,65.0,0.5,0.5064865987178631,0.49351340128213694,333.3333333333333
8,7,1,75.0,65.0,0.5,0.4737772128991323,0.5262227871008677,333.3333333333333
9,7,1,85.0,65.0,0.5,0.43323323411989617,0.5667667658801039,333.3333333333333
10,7,1,95.0,65.0,0.5,0.3782280703926763,0.6217719296073236,333.3333333333333
11,7,1,105.0,65.0,0.5,0.3047395611204309,0.6952604388795691,333.3333333333333
12,7,1,115.0,65.0,0.5,0.2320082614427665,0.7679917385572335,333.3333333333333
13,7,1,125.0,65.0,0.5,0.2023973373624341,0.7976026626375659,333.3333333333333
14,7,1,135.0,65.0,0.5,0.20003908767028944,0.7999609123297106,333.3333333333333
15,7,1,145.0,65.0,0.5,0.20001869675890763,0.7999813032410924,333.3333333333333
