i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
7,7,1,65.0,65.0,0.5,0.7357271709942991,0.2642728290057009,833.3333333333333
8,7,1,75.0,65.0,0.5,0.7291044483472151,0.2708955516527849,833.3333333333333
9,7,1,85.0,65.0,0.5,0.722874921623869,0.277125078376131,833.3333333333333
10,7,1,95.0,65.0,0.5,0.71701279840885,0.28298720159115,833.3333333333333
11,7,1,105.0,65.0,0.5,0.7114789830695768,0.2885210169304232,833.3333333333333
12,7,1,115.0,65.0,0.5,0.7062343054371293,0.2937656945628707,833.3333333333333
13,7,1,125.0,65.0,0.5,0.7012459119839646,0.2987540880160354,833.3333333333333
14,7,1,135.0,65.0,0.5,0.6964862998067807,0.3035137001932193,833.3333333333333
15,7,1,145.0,65.0,0.5,0.6919314636369847,0.30806853636301534,833.3333333333333
16,7,1,155.0,65.0,0.5,0.6875609889664392,0.31243901103356075,833.3333333333333
